$2,4.51835e+00,4.51835e+00,4.59116e-02,4.59116e-02
$3,4.92628e+00,1.11161e-02,4.92628e+00,1.11161e-02
b,4.00000e-02,3.33000e+00,4.00000e-02,3.33000e+00
$1,6.45019e-03,7.21054e-03,7.01401e-03,6.44291e-01
out,6.45019e-03,7.21054e-03,7.01401e-03,6.44291e-01
a,2.00000e-02,2.00000e-02,4.20000e+00,4.20000e+00
