$1,2.87864e-03,3.09330e-03,3.17827e-03,2.35579e+00
b,4.00000e-02,1.96700e+00,4.00000e-02,1.96700e+00
$2,2.14739e+00,2.14739e+00,4.04693e-02,4.04693e-02
a,3.00000e-02,3.00000e-02,2.23400e+00,2.23400e+00
$3,6.89230e+00,5.20798e-03,6.89230e+00,5.20798e-03
out,2.87864e-03,3.09330e-03,3.17827e-03,2.35579e+00
