$2,2.82737e+00,2.82737e+00,5.07690e-02,5.07690e-02
$3,7.08717e+00,5.57950e-03,7.08717e+00,5.57950e-03
b,8.00000e-03,1.68600e+00,8.00000e-03,1.68600e+00
$1,4.39231e-03,4.92193e-03,5.54267e-03,2.78075e+00
out,4.39231e-03,4.92193e-03,5.54267e-03,2.78075e+00
a,4.00000e-02,4.00000e-02,1.96700e+00,1.96700e+00
