$2,3.65083e+00,3.65083e+00,1.05115e+00,1.05115e+00
$3,4.92628e+00,1.11161e-02,4.92628e+00,1.11161e-02
b,4.00000e-02,3.33000e+00,4.00000e-02,3.33000e+00
$1,3.83425e-02,5.23071e-02,3.97070e-02,1.84557e+00
out,3.83425e-02,5.23071e-02,3.97070e-02,1.84557e+00
a,1.00000e-02,1.00000e-02,2.20000e-01,2.20000e-01
