$1,2.00257e-02,2.01070e-02,2.16279e-02,7.57170e-01
b,1.30000e-03,4.40000e+00,1.30000e-03,4.40000e+00
$2,3.19613e+00,3.19613e+00,3.76550e-01,3.76550e-01
a,2.50000e-02,2.50000e-02,3.10000e-01,3.10000e-01
$3,1.29651e+00,3.00003e-03,1.29651e+00,3.00003e-03
out,8.01028e-03,8.04280e-03,8.65116e-03,3.02868e-01
