$1,2.00014e-02,2.00696e-02,2.00080e-02,3.68808e+00
b,3.40000e-03,2.80000e+00,3.40000e-03,2.80000e+00
$2,2.09995e+00,2.09995e+00,4.01255e-03,4.01255e-03
a,1.30000e-03,1.30000e-03,4.40000e+00,4.40000e+00
$3,3.77065e+00,7.01951e-02,3.77065e+00,7.01951e-02
out,8.00057e-03,8.02785e-03,8.00322e-03,1.47523e+00
