$1,2.91484e-03,3.48714e-03,3.24910e-03,2.31776e+00
b,4.00000e-02,1.96700e+00,4.00000e-02,1.96700e+00
$2,5.39244e+00,5.39244e+00,4.33918e-03,4.33918e-03
a,3.00000e-02,3.00000e-02,2.23400e+00,2.23400e+00
$3,1.80320e+00,4.16982e-02,1.80320e+00,4.16982e-02
out,2.91484e-03,3.48714e-03,3.24910e-03,2.31776e+00
