a,1.90000e-01,1.90000e-01,2.39000e+00,2.39000e+00
$2,4.51447e+00,4.51447e+00,1.27119e-01,1.27119e-01
$1,6.44507e-03,7.21364e-03,6.93266e-03,6.14508e-01
out,6.44507e-03,7.21364e-03,6.93266e-03,6.14508e-01
$3,5.08298e+00,9.12051e-03,5.08298e+00,9.12051e-03
b,2.00000e-02,5.41000e+00,2.00000e-02,5.41000e+00
