$1,2.00090e-02,2.05640e-02,2.00574e-02,6.60554e+00
b,8.20000e-03,2.50000e+00,8.20000e-03,2.50000e+00
$2,2.08125e+00,2.08125e+00,2.72108e-02,2.72108e-02
a,2.50000e-02,2.50000e-02,3.10000e-01,3.10000e-01
$3,3.68278e+00,7.22153e-02,3.68278e+00,7.22153e-02
out,8.00361e-03,8.22560e-03,8.02297e-03,2.64221e+00
