$2,4.51835e+00,4.51835e+00,4.06376e-02,4.06376e-02
$3,3.26256e+00,4.41186e-02,3.26256e+00,4.41186e-02
b,4.00000e-02,3.33000e+00,4.00000e-02,3.33000e+00
$1,8.59870e-03,9.57589e-03,1.11731e-02,4.12006e+00
out,8.59870e-03,9.57589e-03,1.11731e-02,4.12006e+00
a,2.00000e-02,2.00000e-02,5.41000e+00,5.41000e+00
