$1,6.68089e-03,6.73338e-03,7.05438e-03,7.46366e+00
b,8.00000e-03,1.68600e+00,8.00000e-03,1.68600e+00
$2,2.83783e+00,2.83783e+00,4.33419e-02,4.33419e-02
a,5.00000e-03,5.00000e-03,3.17800e+00,3.17800e+00
$3,6.14825e+00,4.36691e-02,6.14825e+00,4.36691e-02
out,6.68089e-03,6.73338e-03,7.05438e-03,7.46366e+00
