$1,2.00089e-02,2.00590e-02,2.05441e-02,6.73852e+00
b,1.30000e-03,4.40000e+00,1.30000e-03,4.40000e+00
$2,3.68278e+00,3.68278e+00,7.22153e-02,7.22153e-02
a,8.20000e-03,8.20000e-03,2.50000e+00,2.50000e+00
$3,2.09972e+00,3.01033e-03,2.09972e+00,3.01033e-03
out,8.00356e-03,8.02361e-03,8.21765e-03,2.69541e+00
