$1,4.33856e-03,5.02448e-03,4.34011e-03,6.86899e+00
b,3.00000e-02,2.23400e+00,3.00000e-02,2.23400e+00
$2,3.16458e+00,3.16458e+00,2.92270e-03,2.92270e-03
a,5.00000e-03,5.00000e-03,3.17800e+00,3.17800e+00
$3,2.01157e+00,5.67503e-03,2.01157e+00,5.67503e-03
out,4.33856e-03,5.02448e-03,4.34011e-03,6.86899e+00
