$1,4.11948e-03,4.29391e-03,4.81288e-03,2.72193e+00
b,8.00000e-03,1.68600e+00,8.00000e-03,1.68600e+00
$2,3.06366e+00,3.06366e+00,3.81510e-02,3.81510e-02
a,5.00000e-03,5.00000e-03,3.17800e+00,3.17800e+00
$3,7.08717e+00,5.57950e-03,7.08717e+00,5.57950e-03
out,4.11948e-03,4.29391e-03,4.81288e-03,2.72193e+00
