$1,4.00273e-03,4.02049e-03,4.01672e-03,6.17636e-01
b,3.40000e-03,2.80000e+00,3.40000e-03,2.80000e+00
$2,3.68278e+00,3.68278e+00,7.22153e-02,7.22153e-02
a,8.20000e-03,8.20000e-03,2.50000e+00,2.50000e+00
$3,3.89936e+00,1.00001e-02,3.89936e+00,1.00001e-02
out,1.60109e-03,1.60820e-03,1.60669e-03,2.47054e-01
