a,1.90000e-01,1.90000e-01,2.39000e+00,2.39000e+00
$2,4.51447e+00,4.51447e+00,1.27119e-01,1.27119e-01
$1,8.56766e-03,9.58163e-03,1.04950e-02,2.27067e+00
out,8.56766e-03,9.58163e-03,1.04950e-02,2.27067e+00
$3,3.55331e+00,3.99858e-02,3.55331e+00,3.99858e-02
b,2.00000e-02,4.20000e+00,2.00000e-02,4.20000e+00
