$1,4.71588e-03,5.06029e-03,5.50338e-03,6.62213e+00
b,8.00000e-03,1.68600e+00,8.00000e-03,1.68600e+00
$2,2.14739e+00,2.14739e+00,4.04693e-02,4.04693e-02
a,3.00000e-02,3.00000e-02,2.23400e+00,2.23400e+00
$3,6.14825e+00,4.36691e-02,6.14825e+00,4.36691e-02
out,4.71588e-03,5.06029e-03,5.50338e-03,6.62213e+00
