$2,4.51835e+00,4.51835e+00,5.03341e-02,5.03341e-02
$3,3.55331e+00,3.99858e-02,3.55331e+00,3.99858e-02
b,2.00000e-02,4.20000e+00,2.00000e-02,4.20000e+00
$1,8.56727e-03,9.57884e-03,1.06137e-02,3.99033e+00
out,8.56727e-03,9.57884e-03,1.06137e-02,3.99033e+00
a,2.00000e-02,2.00000e-02,3.79000e+00,3.79000e+00
