$2,4.51835e+00,4.51835e+00,4.06376e-02,4.06376e-02
$3,3.55331e+00,3.99858e-02,3.55331e+00,3.99858e-02
b,2.00000e-02,4.20000e+00,2.00000e-02,4.20000e+00
$1,8.56727e-03,9.57884e-03,1.06293e-02,4.21391e+00
out,8.56727e-03,9.57884e-03,1.06293e-02,4.21391e+00
a,2.00000e-02,2.00000e-02,5.41000e+00,5.41000e+00
