$1,7.01902e-03,7.20415e-03,7.08552e-03,1.32779e+00
b,8.20000e-03,2.50000e+00,8.20000e-03,2.50000e+00
$2,2.63438e+00,2.63438e+00,1.03412e-02,1.03412e-02
a,2.50000e-02,2.50000e-02,3.10000e-01,3.10000e-01
$3,3.68278e+00,7.22153e-02,3.68278e+00,7.22153e-02
out,2.80761e-03,2.88166e-03,2.83421e-03,5.31116e-01
