$1,2.00014e-02,2.00696e-02,2.00080e-02,3.70731e+00
b,3.40000e-03,2.80000e+00,3.40000e-03,2.80000e+00
$3,3.77065e+00,7.01951e-02,3.77065e+00,7.01951e-02
$2,2.09972e+00,2.09972e+00,3.01033e-03,3.01033e-03
out,8.00057e-03,8.02786e-03,8.00322e-03,1.48292e+00
a,1.30000e-03,1.30000e-03,4.40000e+00,4.40000e+00
